,timestamp,gmtoffset,datetime,open,high,low,close,volume,Change
36,1603117800,0,2020-10-19 14:30:00,119.4934,119.699996,118.169998,119.120002,18308965.0,-0.3799980000000005
37,1603121400,0,2020-10-19 15:30:00,119.11,119.510002,118.400398,118.815002,11743873.0,-0.3049999999999926
38,1603125000,0,2020-10-19 16:30:00,118.800003,119.139999,118.584999,118.699996,8185217.0,-0.11500600000000816
39,1603128600,0,2020-10-19 17:30:00,118.699996,118.75,117.529998,117.830497,13320284.0,-0.8694990000000047
40,1603132200,0,2020-10-19 18:30:00,117.690002,117.830001,116.160003,116.3637,20231178.0,-1.4667969999999997
41,1603135800,0,2020-10-19 19:30:00,116.349998,116.900001,115.660003,116.0,15044773.0,-0.36369999999999436
42,1603200600,0,2020-10-20 13:30:00,116.199996,117.620002,115.709999,116.875,27710043.0,0.875
43,1603204200,0,2020-10-20 14:30:00,116.880798,117.2798,115.93,116.720001,15355055.0,-0.15499900000000366
44,1603207800,0,2020-10-20 15:30:00,116.729896,117.550003,116.404998,117.379997,10873835.0,0.6599960000000067
45,1603211400,0,2020-10-20 16:30:00,117.461502,118.699996,117.239997,118.529998,17303038.0,1.1500010000000032
46,1603215000,0,2020-10-20 17:30:00,118.524002,118.980003,117.75,118.059997,15872720.0,-0.47000100000001055
47,1603218600,0,2020-10-20 18:30:00,118.143798,118.419998,116.940002,117.61,16200626.0,-0.4499969999999962
48,1603222200,0,2020-10-20 19:30:00,117.620002,118.190002,117.160003,117.5,10847174.0,-0.10999999999999943
49,1603287000,0,2020-10-21 13:30:00,116.669998,118.349998,116.449996,118.199302,19459498.0,0.699302000000003
50,1603290600,0,2020-10-21 14:30:00,118.220001,118.705001,117.260002,117.485,12846304.0,-0.7143020000000035
51,1603294200,0,2020-10-21 15:30:00,117.485,118.099998,116.93,117.5,12333175.0,0.015000000000000568
52,1603297800,0,2020-10-21 16:30:00,117.4962,117.569999,116.739997,117.300697,9559958.0,-0.19930300000000045
53,1603301400,0,2020-10-21 17:30:00,117.300003,117.559997,116.970001,117.410003,8565864.0,0.10930600000000368
54,1603305000,0,2020-10-21 18:30:00,117.419296,118.050003,117.36,117.849998,9503185.0,0.43999499999999614
55,1603308600,0,2020-10-21 19:30:00,117.849998,117.980003,116.809997,116.86,9127534.0,-0.9899979999999999
56,1603373400,0,2020-10-22 13:30:00,117.449996,118.04,116.171096,116.199996,20395946.0,-0.6600040000000007
57,1603377000,0,2020-10-22 14:30:00,116.209999,116.2499,114.589996,115.796501,25900540.0,-0.4034949999999924
58,1603380600,0,2020-10-22 15:30:00,115.800003,115.904998,115.059997,115.349899,10545316.0,-0.4466020000000128
59,1603384200,0,2020-10-22 16:30:00,115.349899,116.125,114.970001,115.949996,11755964.0,0.6000970000000052
60,1603387800,0,2020-10-22 17:30:00,115.940002,116.0,115.319999,115.666496,9431010.0,-0.28350000000000364
61,1603391400,0,2020-10-22 18:30:00,115.6669,116.089996,115.5,116.010002,8152520.0,0.343506000000005
62,1603395000,0,2020-10-22 19:30:00,116.019996,116.339996,115.599998,115.75,9579602.0,-0.26000200000000007
63,1603459800,0,2020-10-23 13:30:00,116.389999,116.550003,114.739997,115.059997,19461958.0,-0.6900030000000044
64,1603463400,0,2020-10-23 14:30:00,115.050003,115.36,114.54,114.864997,11512562.0,-0.19499999999999318
65,1603467000,0,2020-10-23 15:30:00,114.86,114.989997,114.279998,114.489303,12075113.0,-0.37569399999999575
66,1603470600,0,2020-10-23 16:30:00,114.485702,115.11,114.425003,115.0,8633540.0,0.5106969999999933
67,1603474200,0,2020-10-23 17:30:00,115.0,115.160003,114.709999,114.775901,7184069.0,-0.22409899999999539
68,1603477800,0,2020-10-23 18:30:00,114.779998,114.849998,114.410003,114.599998,9063017.0,-0.17590300000000525
69,1603481400,0,2020-10-23 19:30:00,114.595001,115.084999,114.400001,115.050003,8926591.0,0.45000500000000443
70,1603719000,0,2020-10-26 13:30:00,114.010002,116.550003,113.699996,115.629997,24920522.0,0.5799939999999992
71,1603722600,0,2020-10-26 14:30:00,115.636497,115.639999,114.279998,114.345001,15888661.0,-1.2849960000000067
72,1603726200,0,2020-10-26 15:30:00,114.349998,114.68,113.889999,114.485,12849548.0,0.1399990000000031
73,1603729800,0,2020-10-26 16:30:00,114.480003,114.480003,113.18,113.209999,11530765.0,-1.2750010000000032
74,1603733400,0,2020-10-26 17:30:00,113.207702,114.239997,112.879997,114.148399,12616665.0,0.9384000000000015
75,1603737000,0,2020-10-26 18:30:00,114.150001,114.709999,113.879997,114.699798,10965959.0,0.5513990000000035
76,1603740600,0,2020-10-26 19:30:00,114.698402,115.220001,114.269996,115.059997,12194552.0,0.3601989999999944
77,1603805400,0,2020-10-27 13:30:00,,,,,,
78,1603809000,0,2020-10-27 14:30:00,,,,,,
79,1603812600,0,2020-10-27 15:30:00,,,,,,
80,1603816200,0,2020-10-27 16:30:00,117.099998,117.160003,116.459999,116.504997,58797636.0,
81,1603819800,0,2020-10-27 17:30:00,116.510002,116.809997,115.979896,116.285598,9184856.0,-0.2193990000000099
82,1603823400,0,2020-10-27 18:30:00,116.29,116.629997,115.919998,116.61,7679892.0,0.3244020000000063
83,1603827000,0,2020-10-27 19:30:00,116.599998,117.0,116.529998,116.529998,8294026.0,-0.08000199999999325
84,1603891800,0,2020-10-28 13:30:00,115.050003,115.43,111.949996,112.378997,32752321.0,-4.151001000000008
85,1603895400,0,2020-10-28 14:30:00,112.379898,112.870002,112.050003,112.199996,17442010.0,-0.17900099999999952
86,1603899000,0,2020-10-28 15:30:00,112.199996,113.370002,112.0,112.959999,20689080.0,0.7600029999999975
87,1603902600,0,2020-10-28 16:30:00,112.964996,113.179901,112.050003,112.54,15382280.0,-0.41999899999999
88,1603906200,0,2020-10-28 17:30:00,112.54,113.260002,112.419998,113.245002,12174907.0,0.7050019999999932
89,1603909800,0,2020-10-28 18:30:00,113.242698,113.379997,112.5,112.724998,12755469.0,-0.5200040000000001
90,1603913400,0,2020-10-28 19:30:00,112.724998,113.199996,111.099998,111.194999,17947493.0,-1.5299990000000037
91,1603978200,0,2020-10-29 13:30:00,113.269996,114.364997,112.199996,114.36,27783125.0,3.1650010000000037
92,1603981800,0,2020-10-29 14:30:00,114.370002,114.949302,113.599998,114.709999,13955247.0,0.34999899999999684
93,1603985400,0,2020-10-29 15:30:00,114.584999,115.25,114.169998,115.04,12757269.0,0.33000100000001
94,1603989000,0,2020-10-29 16:30:00,115.019996,115.970001,114.900001,115.924499,11215290.0,0.884498999999991
95,1603992600,0,2020-10-29 17:30:00,115.925003,116.830001,115.730003,116.75,15107838.0,0.8255010000000027
96,1603996200,0,2020-10-29 18:30:00,116.61,116.93,115.709999,116.318496,19826787.0,-0.4315040000000039
97,1603999800,0,2020-10-29 19:30:00,116.315002,116.730003,114.519996,114.519996,15675377.0,-1.79849999999999
98,1604064600,0,2020-10-30 13:30:00,111.059997,111.989997,108.300003,108.970001,54981987.0,-5.54999500000001
99,1604068200,0,2020-10-30 14:30:00,108.964996,109.852096,108.470001,109.260002,25718632.0,0.29000100000000373
100,1604071800,0,2020-10-30 15:30:00,109.25,109.969902,108.699996,109.479103,18398368.0,0.21910099999999488
101,1604075400,0,2020-10-30 16:30:00,109.470001,109.480003,108.5,108.86,15615933.0,-0.6191029999999955
102,1604079000,0,2020-10-30 17:30:00,108.849998,108.856002,108.099998,108.235,16591307.0,-0.625
103,1604082600,0,2020-10-30 18:30:00,108.230003,108.679801,107.720001,108.095596,22814606.0,-0.13940399999999897
104,1604086200,0,2020-10-30 19:30:00,108.102798,109.300003,107.849998,108.944999,20014937.0,0.8494029999999952
105,1604327400,0,2020-11-02 14:30:00,109.11,110.68,109.050003,109.809997,31822909.0,0.8649979999999999
106,1604331000,0,2020-11-02 15:30:00,109.800003,109.849998,107.769996,107.993598,19828595.0,-1.8163989999999899
107,1604334600,0,2020-11-02 16:30:00,107.990097,108.599998,107.720001,108.510002,14452953.0,0.5164039999999943
108,1604338200,0,2020-11-02 17:30:00,108.514503,108.514999,107.550003,108.04,11667552.0,-0.4700019999999938
109,1604341800,0,2020-11-02 18:30:00,108.04,108.25,107.319999,107.809997,12295814.0,-0.23000300000001062
110,1604345400,0,2020-11-02 19:30:00,107.805,108.337699,107.569999,108.129997,11186798.0,0.3200000000000074
111,1604349000,0,2020-11-02 20:30:00,108.254997,108.779998,107.779998,108.691001,13122996.0,0.561003999999997
112,1604413800,0,2020-11-03 14:30:00,109.660003,111.080001,108.739997,110.684997,27257685.0,1.9939959999999957
113,1604417400,0,2020-11-03 15:30:00,110.684997,111.389999,110.400001,110.881599,15224991.0,0.1966019999999986
114,1604421000,0,2020-11-03 16:30:00,110.889999,111.449996,110.529998,111.035003,12103248.0,0.15340400000000898
115,1604424600,0,2020-11-03 17:30:00,111.04,111.059997,110.43,110.54,7720590.0,-0.495002999999997
116,1604428200,0,2020-11-03 18:30:00,110.529998,110.68,109.760002,110.080001,11540112.0,-0.4599990000000105
117,1604431800,0,2020-11-03 19:30:00,110.089996,110.86,109.975502,110.855003,10730293.0,0.7750020000000006
118,1604435400,0,2020-11-03 20:30:00,110.86,111.489997,110.309997,110.379997,13931195.0,-0.4750059999999934
119,1604500200,0,2020-11-04 14:30:00,,,,,,
120,1604503800,0,2020-11-04 15:30:00,,,,,,
121,1604507400,0,2020-11-04 16:30:00,,,,,,
122,1604511000,0,2020-11-04 17:30:00,,,,,,
123,1604514600,0,2020-11-04 18:30:00,,,,,,
124,1604518200,0,2020-11-04 19:30:00,114.919998,115.349998,114.470001,114.772399,113519120.0,
125,1604521800,0,2020-11-04 20:30:00,114.775001,115.5,114.68,114.940002,12634418.0,0.16760300000001394
126,1604586600,0,2020-11-05 14:30:00,117.949996,119.599998,116.868598,117.720001,40874755.0,2.7799989999999895
127,1604590200,0,2020-11-05 15:30:00,117.720001,118.589996,117.699996,118.309303,15184109.0,0.5893020000000035
128,1604593800,0,2020-11-05 16:30:00,118.300102,118.389999,117.410003,117.589996,11972958.0,-0.7193070000000006
129,1604597400,0,2020-11-05 17:30:00,117.589996,118.379997,117.455001,118.230003,10798355.0,0.6400069999999971
130,1604601000,0,2020-11-05 18:30:00,118.239997,118.86,118.019996,118.819999,9412015.0,0.5899959999999993
131,1604604600,0,2020-11-05 19:30:00,118.819999,119.285003,118.580001,119.025001,14810212.0,0.20500200000000746
132,1604608200,0,2020-11-05 20:30:00,119.025001,119.300003,118.455001,118.980003,11741309.0,-0.044998000000006755
133,1604673000,0,2020-11-06 14:30:00,118.319999,118.639999,116.129997,117.4664,30409707.0,-1.5136030000000034
134,1604676600,0,2020-11-06 15:30:00,117.459999,118.139999,117.140098,118.129997,20989810.0,0.66359700000001
135,1604680200,0,2020-11-06 16:30:00,118.129997,119.190002,118.019996,118.43,15537555.0,0.3000030000000038
136,1604683800,0,2020-11-06 17:30:00,118.434997,119.199996,118.434997,119.105003,9005115.0,0.6750029999999896
137,1604687400,0,2020-11-06 18:30:00,119.11,119.169998,118.839996,118.889999,6986160.0,-0.2150039999999933
138,1604691000,0,2020-11-06 19:30:00,118.889999,119.04,118.089996,118.365997,11964278.0,-0.5240020000000101
139,1604694600,0,2020-11-06 20:30:00,118.364997,119.059997,118.260002,118.684997,10185220.0,0.3190000000000026
140,1604932200,0,2020-11-09 14:30:00,120.5,121.79,118.5,121.61,43225116.0,2.925003000000004
141,1604935800,0,2020-11-09 15:30:00,121.61,121.989997,119.720001,121.569999,24539205.0,-0.04000100000000373
142,1604939400,0,2020-11-09 16:30:00,121.559997,121.68,120.0,120.646301,13711423.0,-0.9236980000000017
143,1604943000,0,2020-11-09 17:30:00,120.660003,121.0,120.029998,120.059303,11928663.0,-0.5869979999999941
144,1604946600,0,2020-11-09 18:30:00,120.055,120.150001,118.639999,118.93,14332413.0,-1.129302999999993
145,1604950200,0,2020-11-09 19:30:00,118.919998,119.129997,117.919998,118.030197,15611495.0,-0.8998030000000057
146,1604953800,0,2020-11-09 20:30:00,118.04,118.449996,116.050003,116.319999,17113651.0,-1.7101980000000054
147,1605018600,0,2020-11-10 14:30:00,,,,,,
148,1605022200,0,2020-11-10 15:30:00,,,,,,
149,1605025800,0,2020-11-10 16:30:00,,,,,,
150,1605029400,0,2020-11-10 17:30:00,,,,,,
151,1605033000,0,2020-11-10 18:30:00,,,,,,
152,1605036600,0,2020-11-10 19:30:00,,,,,,
153,1605040200,0,2020-11-10 20:30:00,,,,,,
154,1605105000,0,2020-11-11 14:30:00,117.190002,118.400001,116.440002,118.200599,37165148.0,
155,1605108600,0,2020-11-11 15:30:00,118.205902,118.5,117.794998,118.240303,13063056.0,0.039704000000000406
156,1605112200,0,2020-11-11 16:30:00,118.239997,119.109901,118.095001,118.989997,11502625.0,0.7496940000000052
157,1605115800,0,2020-11-11 17:30:00,119.0,119.519996,118.995002,119.214996,12808157.0,0.22499899999999684
158,1605119400,0,2020-11-11 18:30:00,119.209999,119.559997,119.019996,119.150001,10032574.0,-0.06499499999999614
159,1605123000,0,2020-11-11 19:30:00,119.150001,119.410003,118.709999,118.894996,10977748.0,-0.25500499999999704
160,1605126600,0,2020-11-11 20:30:00,118.900001,119.629997,118.86,119.495002,8868438.0,0.6000059999999934
161,1605191400,0,2020-11-12 14:30:00,119.620002,120.169998,118.809997,119.989997,25903903.0,0.49499500000000296
162,1605195000,0,2020-11-12 15:30:00,119.985,120.529998,119.650001,119.86,14655604.0,-0.12999700000000303
163,1605198600,0,2020-11-12 16:30:00,119.864997,120.205001,119.029998,119.655403,15133713.0,-0.2045969999999926
164,1605202200,0,2020-11-12 17:30:00,119.650901,120.069999,118.879997,118.944999,11533843.0,-0.7104040000000111
165,1605205800,0,2020-11-12 18:30:00,118.940002,119.290199,118.569999,118.883003,10471261.0,-0.0619959999999935
166,1605209400,0,2020-11-12 19:30:00,118.879997,119.469902,118.580001,119.029998,11352053.0,0.14699500000000398
167,1605213000,0,2020-11-12 20:30:00,119.029998,119.300003,118.800003,119.230003,7521398.0,0.20000499999999022
168,1605277800,0,2020-11-13 14:30:00,119.440002,119.671699,117.93,118.68,20456180.0,-0.5500029999999896
169,1605281400,0,2020-11-13 15:30:00,118.690002,118.690002,117.870002,118.25,10986591.0,-0.4300000000000068
170,1605285000,0,2020-11-13 16:30:00,118.25,118.989997,118.0,118.779998,8433542.0,0.5299980000000062
171,1605288600,0,2020-11-13 17:30:00,118.775001,119.254997,118.625,119.035003,7378074.0,0.25500499999999704
172,1605292200,0,2020-11-13 18:30:00,119.034202,119.069999,118.199996,118.510002,7925139.0,-0.5250010000000032
173,1605295800,0,2020-11-13 19:30:00,118.500503,119.235,118.470001,119.169998,9924726.0,0.6599960000000067
174,1605299400,0,2020-11-13 20:30:00,119.169998,119.569999,119.150001,119.25,9009901.0,0.08000199999999325
175,1605537000,0,2020-11-16 14:30:00,118.919998,120.720001,118.146003,120.459999,26936235.0,1.2099989999999963
176,1605540600,0,2020-11-16 15:30:00,120.485,120.830001,120.129997,120.479103,12903186.0,0.019103999999998678
177,1605544200,0,2020-11-16 16:30:00,120.470001,120.989997,120.319999,120.650001,8790203.0,0.1708980000000082
178,1605547800,0,2020-11-16 17:30:00,120.644996,120.830001,120.150001,120.18,7611225.0,-0.47000099999999634
179,1605551400,0,2020-11-16 18:30:00,120.175003,120.43,120.0,120.309997,7215077.0,0.12999699999998882
180,1605555000,0,2020-11-16 19:30:00,120.311798,120.319999,119.639999,119.922996,9650355.0,-0.38700099999999793
181,1605558600,0,2020-11-16 20:30:00,119.925796,120.5,119.730003,120.349998,8883692.0,0.42700200000000166
182,1605623400,0,2020-11-17 14:30:00,119.550003,120.309997,118.959999,119.849998,18670833.0,-0.5
183,1605627000,0,2020-11-17 15:30:00,119.849998,120.529998,119.599998,119.819999,11233703.0,-0.02999900000000366
184,1605630600,0,2020-11-17 16:30:00,119.830001,120.339996,119.68,120.205001,8049083.0,0.38500200000000007
185,1605634200,0,2020-11-17 17:30:00,120.205001,120.674102,120.18,120.480003,6559958.0,0.27500200000000063
186,1605637800,0,2020-11-17 18:30:00,120.474998,120.614997,120.251602,120.3041,5354882.0,-0.17590299999999104
187,1605641400,0,2020-11-17 19:30:00,120.300003,120.550003,119.54,119.769996,8296696.0,-0.5341039999999992
188,1605645000,0,2020-11-17 20:30:00,119.769996,119.809997,119.319999,119.379997,7922004.0,-0.3899990000000031
189,1605709800,0,2020-11-18 14:30:00,118.61,119.375,118.239997,119.033996,20906699.0,-0.3460010000000011
190,1605713400,0,2020-11-18 15:30:00,119.016296,119.5,118.739997,119.269897,8151823.0,0.23590099999999836
191,1605717000,0,2020-11-18 16:30:00,119.267997,119.819999,119.219902,119.573997,7153702.0,0.30410000000000537
192,1605720600,0,2020-11-18 17:30:00,119.574996,119.769996,119.260002,119.260002,5617479.0,-0.3139950000000056
193,1605724200,0,2020-11-18 18:30:00,119.260002,119.514999,118.800003,119.029296,6725667.0,-0.23070599999999786
194,1605727800,0,2020-11-18 19:30:00,119.019996,119.620002,118.910003,119.370002,7329843.0,0.3407059999999973
195,1605731400,0,2020-11-18 20:30:00,119.379997,119.440002,118.0,118.0,10598899.0,-1.3700019999999995
196,1605796200,0,2020-11-19 14:30:00,118.010002,118.169998,116.809997,117.980003,21633034.0,-0.019997000000003595
197,1605799800,0,2020-11-19 15:30:00,117.989997,118.300003,117.650001,118.093101,9014669.0,0.11309800000000791
198,1605803400,0,2020-11-19 16:30:00,118.099998,118.379997,117.699996,117.855003,8385275.0,-0.23809800000000791
199,1605807000,0,2020-11-19 17:30:00,117.852401,117.985,117.54,117.785003,7178457.0,-0.06999999999999318
200,1605810600,0,2020-11-19 18:30:00,117.779998,118.18,117.75,118.040199,5251140.0,0.255195999999998
201,1605814200,0,2020-11-19 19:30:00,118.046997,118.819999,118.029998,118.638397,9003936.0,0.5981979999999965
202,1605817800,0,2020-11-19 20:30:00,118.629997,119.059997,118.529998,118.639999,6728614.0,0.0016020000000054324
203,1605882600,0,2020-11-20 14:30:00,118.300003,118.480003,117.839996,118.273002,17545742.0,-0.3669969999999978
204,1605886200,0,2020-11-20 15:30:00,118.269996,118.769996,118.169998,118.449996,11221629.0,0.17699399999999343
205,1605889800,0,2020-11-20 16:30:00,118.449996,118.470001,117.879997,118.199996,8270331.0,-0.25
206,1605893400,0,2020-11-20 17:30:00,118.190002,118.300003,117.959999,118.120002,5521142.0,-0.07999399999999923
207,1605897000,0,2020-11-20 18:30:00,118.114997,118.194999,117.879997,118.010002,5415020.0,-0.10999999999999943
208,1605900600,0,2020-11-20 19:30:00,118.014999,118.018997,117.5,117.565002,8124419.0,-0.4449999999999932
209,1605904200,0,2020-11-20 20:30:00,117.565002,117.86,117.29,117.319999,9548437.0,-0.24500300000001118
210,1606141800,0,2020-11-23 14:30:00,117.25,117.620201,115.099998,115.400001,28982343.0,-1.9199979999999925
211,1606145400,0,2020-11-23 15:30:00,115.379997,115.709999,114.220001,114.340103,19963605.0,-1.059898000000004
212,1606149000,0,2020-11-23 16:30:00,114.347099,115.199996,113.800003,115.122001,17359934.0,0.7818979999999982
213,1606152600,0,2020-11-23 17:30:00,115.1259,115.36,114.849998,114.993499,9488870.0,-0.12850199999999745
214,1606156200,0,2020-11-23 18:30:00,114.995002,115.029998,114.010002,114.059196,12176841.0,-0.9343029999999999
215,1606159800,0,2020-11-23 19:30:00,114.059997,114.580001,113.989997,114.035003,15395713.0,-0.0241929999999968
216,1606163400,0,2020-11-23 20:30:00,114.04,114.18,113.75,113.879997,14666637.0,-0.1550060000000002
217,1606228200,0,2020-11-24 14:30:00,113.908996,114.029998,112.620002,113.404998,33477148.0,-0.47499899999999684
218,1606231800,0,2020-11-24 15:30:00,113.400001,115.120002,113.339996,114.919998,18001545.0,1.5150000000000006
219,1606235400,0,2020-11-24 16:30:00,114.919998,115.370002,114.230003,114.660003,12525075.0,-0.25999500000000353
220,1606239000,0,2020-11-24 17:30:00,114.669998,115.309997,114.550697,115.04,8877179.0,0.379997000000003
221,1606242600,0,2020-11-24 18:30:00,115.044998,115.849998,114.970001,115.074996,12060020.0,0.03499599999999248
222,1606246200,0,2020-11-24 19:30:00,115.080001,115.720001,115.0,115.675003,9252988.0,0.6000070000000051
223,1606249800,0,2020-11-24 20:30:00,115.669998,115.730003,114.970001,115.169998,9528581.0,-0.505004999999997
224,1606314600,0,2020-11-25 14:30:00,115.550003,116.61,115.169998,115.980003,24276299.0,0.8100049999999896
225,1606318200,0,2020-11-25 15:30:00,115.977699,116.75,115.879997,116.170196,11108305.0,0.19019300000000783
226,1606321800,0,2020-11-25 16:30:00,116.169998,116.289901,115.699996,115.947998,7605490.0,-0.2221980000000059
227,1606325400,0,2020-11-25 17:30:00,115.940002,116.339996,115.86,116.029998,5827095.0,0.08200000000000784
228,1606329000,0,2020-11-25 18:30:00,116.019996,116.120002,115.730796,116.029998,5736989.0,0.0
229,1606332600,0,2020-11-25 19:30:00,116.033798,116.370002,115.800003,116.339996,6874683.0,0.3099979999999931
230,1606336200,0,2020-11-25 20:30:00,116.330001,116.470001,115.949996,116.029998,7298156.0,-0.3099979999999931
231,1606487400,0,2020-11-27 14:30:00,116.569999,117.300003,116.470001,117.224998,17974686.0,1.1949999999999932
232,1606491000,0,2020-11-27 15:30:00,117.220001,117.489997,116.848396,117.030097,10493622.0,-0.19490100000000155
233,1606494600,0,2020-11-27 16:30:00,117.04,117.150001,116.309997,116.519996,8668975.0,-0.5101009999999917
234,1606498200,0,2020-11-27 17:30:00,116.519996,116.600097,116.220001,116.599998,6002456.0,0.08000199999999325
235,1606500000,0,2020-11-27 18:00:00,116.650001,116.650001,116.400001,116.480003,2076102.0,-0.11999500000000296
236,1606746600,0,2020-11-30 14:30:00,117.339897,119.5,117.279998,118.699996,32348013.0,2.2199930000000023
237,1606750200,0,2020-11-30 15:30:00,118.704101,118.79,116.910202,117.769996,19096581.0,-0.9299999999999926
238,1606753800,0,2020-11-30 16:30:00,117.769996,119.069999,117.5,119.034698,13090608.0,1.2647019999999998
239,1606757400,0,2020-11-30 17:30:00,119.04,119.220001,118.68,119.069999,8685577.0,0.03530099999998981
240,1606761000,0,2020-11-30 18:30:00,119.069999,120.199996,118.980003,120.194,16353702.0,1.124001000000007
241,1606764600,0,2020-11-30 19:30:00,120.190002,120.970001,120.129997,120.410003,21271368.0,0.2160030000000006
242,1606768200,0,2020-11-30 20:30:00,120.410003,120.68,119.059997,119.059997,20054202.0,-1.3500060000000076
243,1606833000,0,2020-12-01 14:30:00,120.690002,122.959999,120.010002,122.059997,39051989.0,3.0
244,1606836600,0,2020-12-01 15:30:00,122.065002,122.839996,121.620002,122.709999,18218963.0,0.6500020000000006
245,1606840200,0,2020-12-01 16:30:00,122.709999,123.469299,122.480003,122.889999,17228036.0,0.18000000000000682
246,1606843800,0,2020-12-01 17:30:00,122.889999,123.120002,122.559997,123.019996,8938966.0,0.12999700000000303
247,1606847400,0,2020-12-01 18:30:00,123.025001,123.29,122.709999,123.080001,9452729.0,0.06000499999998965
248,1606851000,0,2020-12-01 19:30:00,123.089996,123.220001,122.059997,122.629203,11699584.0,-0.4507979999999918
249,1606854600,0,2020-12-01 20:30:00,122.629997,122.959999,122.309997,122.699996,10662650.0,0.07079299999999478
250,1606919400,0,2020-12-02 14:30:00,122.019996,122.61,120.919998,122.220596,25374843.0,-0.47939999999999827
251,1606923000,0,2020-12-02 15:30:00,122.220001,122.400001,121.699996,122.330001,9601178.0,0.10940499999999531
252,1606926600,0,2020-12-02 16:30:00,122.334999,122.959999,122.209999,122.925003,8520281.0,0.595002000000008
253,1606930200,0,2020-12-02 17:30:00,122.925598,123.370002,122.699996,123.260002,8907564.0,0.33499899999999627
