plate0_location, wineglass0_location, cutleryfork0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_kitchentable123, kitchen, null, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_kitchentable123, kitchen, null, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, CLOSED, OPEN, OFF, putback_cutleryfork_kitchentable, kitchen, null, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_cabinet222, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, open_cabinet222, bedroom, bookbookcabinetplatewaterglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, grab_plate335, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, close_cabinet222, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_kitchentable123, kitchen, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_kitchentable123, kitchen, fridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, null, kitchen, putback_plate_kitchentable, kitchen, appleappleappleappleappleappleappleappleappleappleapplefridgekitchentableplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, null, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplate
