plate0_location, wineglass0_location, cutleryfork0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, appleapplebookcoffeetablewaterglasswineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, appleapplebookcoffeetablewaterglasswineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, appleapplebookcoffeetablewaterglasswineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, bookcoffeetablewaterglasswineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, wineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, bookwineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookfridgewineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_dishwasher152, kitchen, bookfridgewineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_dishwasher152, kitchen, fridgepoundcakewineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcakewineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcakewineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchencabinetkitchentablewineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, putin_wineglass_dishwasher, kitchen, cutleryforkdishwasherkitchencabinetplatewineglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, null, kitchen, coffeepotcutleryforkdishwasherkitchencabinetplatewineglass
