juice0_location, poundcake0_location, pudding0_location, apple0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, close_kitchencabinet133, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, cupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, kitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, open_fridge149, kitchen, walktowards_fridge149, kitchen, applekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, open_fridge149, kitchen, open_fridge149, kitchen, fridgekitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, putin_poundcake_fridge, kitchen, putin_pudding_fridge, kitchen, fridgekitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_apple337, kitchen, walktowards_apple337, kitchen, fridgekitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, grab_apple337, kitchen, grab_apple337, kitchen, applefridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, fridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, fridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, fridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, fridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, fridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, putin_apple_fridge, kitchen, null, kitchen, fridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_kitchencabinet133, kitchen, walktowards_kitchencabinet133, kitchen, applefridgekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_kitchencabinet133, kitchen, walktowards_kitchencabinet133, kitchen, kitchentableplatewine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_kitchencabinet133, kitchen, walktowards_kitchencabinet133, kitchen, kitchentableplatewine
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, open_kitchencabinet133, kitchen, open_kitchencabinet133, kitchen, juicekitchencabinet
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, grab_juice333, kitchen, grab_juice333, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplate
in_agentHandsA, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, close_kitchencabinet133, kitchen, null, kitchen, coffeepotcupcakedishwasherkitchencabinetplate
in_agentHandsA, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, coffeepotcupcakedishwasherkitchencabinetplate
in_agentHandsA, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, coffeepotcupcakedishwasherkitchencabinetplate
in_agentHandsA, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, coffeepotcupcakedishwasherkitchencabinetplate
in_agentHandsA, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, coffeepotcupcakedishwasherkitchencabinetplate
in_agentHandsA, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, putin_juice_fridge, kitchen, null, kitchen, coffeepotcupcakedishwasherkitchencabinetplate
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, null, kitchen, coffeepotcupcakedishwasherkitchencabinetplate
