juice0_location, poundcake0_location, pudding0_location, apple0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, OPEN, OFF, close_dishwasher152, kitchen, close_dishwasher152, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchencabinet133, kitchen, walktowards_fridge149, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, open_kitchencabinet133, kitchen, walktowards_fridge149, kitchen, cupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, grab_pudding336, kitchen, walktowards_fridge149, kitchen, juicekitchencabinetkitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsB, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, applekitchentableplatepoundcakewine
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsB, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, open_fridge149, kitchen, fridgekitchentableplatepoundcake
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsB, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, putin_poundcake_fridge, kitchen, fridgekitchentablepoundcake
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_juice333, kitchen, fridgekitchentablepoundcake
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_juice333, kitchen, pudding
INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, putin_pudding_fridge, kitchen, grab_juice333, kitchen, juicekitchencabinetpudding
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_apple337, kitchen, walktowards_fridge149, kitchen, cupcakedishwasherjuicekitchencabinetplate
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, grab_apple337, kitchen, walktowards_fridge149, kitchen, juicekitchencabinet
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, juicekitchentableplatepoundcakepuddingwine
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, putin_juice_fridge, kitchen, fridgejuicekitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, fridgejuicekitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, fridgejuicekitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, putin_apple_fridge, kitchen, null, kitchen, fridgejuicekitchentablepoundcakepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, null, kitchen, applefridgejuicekitchentablepoundcakepudding
