plate0_location, waterglass0_location, wineglass0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatepoundcake
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, open_fridge149, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatepoundcake
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, grab_wineglass334, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchencabinetkitchentableplate
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, OPEN, CLOSED, OFF, close_fridge149, kitchen, open_dishwasher152, kitchen, dishwasherkitchencabinetplate
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, putin_plate_dishwasher, kitchen, coffeepotdishwasherkitchencabinetplate
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, walktowards_fridge149, kitchen, coffeepotdishwasherkitchencabinetplate
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, walktowards_fridge149, kitchen, dishwasherkitchencabinetplatewineglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchencabinetkitchentablewineglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsA, CLOSED, OPEN, OFF, putin_wineglass_dishwasher, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchencabinetkitchentablewineglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchencabinetkitchentable
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_fridge149, kitchen, open_fridge149, kitchen, appleappleappleappleappleappleappleappleappleapplefridgekitchentablepoundcakewaterglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_dishwasher, OPEN, OPEN, OFF, walktowards_waterglass333, kitchen, grab_waterglass333, kitchen, fridgekitchentablewaterglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_dishwasher, OPEN, OPEN, OFF, walktowards_waterglass333, kitchen, grab_waterglass333, kitchen, fridgekitchentablewaterglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_dishwasher, OPEN, OPEN, OFF, walktowards_waterglass333, kitchen, grab_waterglass333, kitchen, fridgekitchentablewaterglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, OPEN, OPEN, OFF, null, kitchen, close_fridge149, kitchen, fridgekitchentablewaterglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, walktowards_dishwasher152, kitchen, fridgekitchentablewaterglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcakewaterglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcakewaterglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleapplekitchencabinetplatewaterglasswineglass
INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, putin_waterglass_dishwasher, kitchen, coffeepotdishwasherkitchencabinetplatewaterglasswineglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, null, kitchen, coffeepotdishwasherkitchencabinetplatewaterglasswineglass
