cupcake0_location, juice0_location, pancake0_location, poundcake0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, applecupcakefridgepancake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, null, kitchen, putback_cupcake_kitchentable, kitchen, cupcakekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, cupcakekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, cupcakekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, applefridgekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, applebookfridgepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_cabinet222, bedroom, applebookbookfridgepancakeplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_cabinet222, bedroom, bookbookplateplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, open_cabinet222, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, grab_poundcake337, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, close_cabinet222, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_kitchen50, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_kitchen50, bedroom, bookbookplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, CLOSED, CLOSED, OFF, open_fridge149, kitchen, walktowards_kitchen50, bedroom, applebookbookfridgepancakeplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, OPEN, CLOSED, OFF, grab_pancake333, kitchen, walktowards_kitchentable123, kitchen, applebookbookfridgepancakeplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsA, in_agentHandsB, OPEN, CLOSED, OFF, putback_pancake_kitchentable, kitchen, walktowards_kitchentable123, kitchen, applefridgepancakepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, OPEN, CLOSED, OFF, null, kitchen, putback_poundcake_kitchentable, kitchen, applecupcakefridgekitchentablepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, cupcakekitchentablepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, coffeepotcupcakekitchencabinetkitchentablepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_dishwasher152, kitchen, open_dishwasher152, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_dishwasher152, kitchen, open_dishwasher152, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, open_dishwasher152, kitchen, open_dishwasher152, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, OPEN, OFF, grab_juice332, kitchen, grab_juice332, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, OPEN, OFF, null, kitchen, close_dishwasher152, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, coffeepotdishwasherjuicekitchencabinetplate
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, null, kitchen, putback_juice_kitchentable, kitchen, coffeepotcupcakejuicekitchencabinetkitchentablepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, null, kitchen, null, kitchen, cupcakejuicekitchentablepoundcake
