juice0_location, poundcake0_location, pudding0_location, apple0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_kitchencabinet133, kitchen, kitchentablepoundcake
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, open_kitchencabinet133, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepoundcakepudding
INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, grab_juice333, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepudding
in_agentHandsB, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, open_fridge149, kitchen, walktowards_fridge149, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepudding
in_agentHandsB, in_agentHandsA, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, putin_poundcake_fridge, kitchen, walktowards_fridge149, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetplatepudding
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_apple337, kitchen, walktowards_fridge149, kitchen, cupcakedishwasherjuicekitchencabinetplatepudding
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, grab_apple337, kitchen, walktowards_fridge149, kitchen, juicekitchencabinetkitchentablepudding
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_fridge149, kitchen, juicekitchentableplatepoundcakewine
in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, putin_juice_fridge, kitchen, fridgejuicekitchentablepoundcake
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_pudding336, kitchen, fridgejuicekitchentablepoundcake
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, OPEN, CLOSED, OFF, walktowards_fridge149, kitchen, null, kitchen, applekitchentableplatewine
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, in_agentHandsA, OPEN, CLOSED, OFF, putin_apple_fridge, kitchen, null, kitchen, applekitchentableplatewine
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_pudding336, kitchen, walktowards_pudding336, kitchen, kitchentableplatewine
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_pudding336, kitchen, grab_pudding336, kitchen, kitchencabinetkitchentablepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_kitchencabinet, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, grab_pudding336, kitchen, grab_pudding336, kitchen, kitchencabinetkitchentablepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, walktowards_fridge149, kitchen, coffeepotcupcakedishwasherkitchencabinetplatepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, walktowards_fridge149, kitchen, cupcakedishwasherkitchencabinetplatepudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, walktowards_fridge149, kitchen, kitchencabinetpudding
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, walktowards_fridge149, kitchen, kitchentableplatepuddingwine
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, putin_pudding_fridge, kitchen, applefridgejuicekitchentableplatepoundcakepuddingwine
INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, null, kitchen, null, kitchen, applefridgejuicekitchentablepoundcakepudding
