plate0_location, waterglass0_location, wineglass0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_INSIDE_cabinet, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, grab_plate333, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, close_cabinet222, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, bookbookcabinetplatewaterglass
in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookplate
in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookfridgeplate
in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, walktowards_kitchentable123, kitchen, bookbookfridgeplate
in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_kitchentable123, kitchen, fridgeplate
in_agentHandsB, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_cabinet222, bedroom, putback_plate_kitchentable, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatewineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatewineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_bedroom185, kitchen, fridgekitchentableplatewineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, open_cabinet222, bedroom, walktowards_bedroom185, kitchen, bookfridge
INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, grab_waterglass334, bedroom, walktowards_waterglass334, bedroom, bookbookfridge
INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, grab_waterglass334, bedroom, walktowards_waterglass334, bedroom, bookbook
INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, grab_waterglass334, bedroom, grab_waterglass334, bedroom, bookbookcabinetwaterglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, close_cabinet222, bedroom, null, bedroom, bookbookcabinet
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, null, bedroom, bookbookcabinet
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, null, bedroom, bookbookcabinet
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, null, bedroom, bookbookcabinet
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, null, bedroom, bookbookcabinet
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, null, bedroom, bookbookcabinet
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, putback_waterglass_kitchentable, kitchen, null, bedroom, bookbookcabinet
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, null, bedroom, bookbookcabinet
