plate0_location, waterglass0_location, wineglass0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, open_fridge149, kitchen, appleapplefridgekitchentablepoundcakewaterglasswineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_fridge, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, walktowards_wineglass334, kitchen, grab_waterglass333, kitchen, fridgekitchentablewaterglasswineglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, grab_wineglass334, kitchen, close_fridge149, kitchen, fridgekitchentablewaterglasswineglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, in_agentHandsA, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, fridgekitchentablewaterglasswineglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, in_agentHandsA, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatepoundcakewaterglasswineglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, in_agentHandsA, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatepoundcakewaterglasswineglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, in_agentHandsA, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleapplekitchencabinetwaterglasswineglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, in_agentHandsA, CLOSED, CLOSED, OFF, open_dishwasher152, kitchen, open_dishwasher152, kitchen, coffeepotdishwasherkitchencabinetwaterglasswineglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, in_agentHandsA, CLOSED, OPEN, OFF, putin_wineglass_dishwasher, kitchen, putin_waterglass_dishwasher, kitchen, coffeepotdishwasherkitchencabinetwaterglasswineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, kitchen, walktowards_plate332, kitchen, coffeepotdishwasherkitchencabinetwaterglasswineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, kitchen, walktowards_plate332, kitchen, dishwasherkitchencabinetwaterglasswineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, kitchen, walktowards_plate332, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, grab_plate332, kitchen, grab_plate332, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatepoundcake
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, putin_plate_dishwasher, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
