plate0_location, wineglass0_location, cutleryfork0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablewineglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablewineglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, fridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_bedroom185, kitchen, bookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_kitchen50, bedroom, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, open_cabinet222, bedroom, walktowards_kitchencabinet133, kitchen, bookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, grab_plate335, bedroom, walktowards_kitchencabinet133, kitchen, fridge
in_agentHandsA, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, close_cabinet222, bedroom, walktowards_kitchencabinet133, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablewineglass
in_agentHandsA, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, walktowards_kitchencabinet133, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablewineglass
in_agentHandsA, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, open_kitchencabinet133, kitchen, cutleryforkkitchencabinetwineglass
in_agentHandsA, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_kitchencabinet, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, grab_cutleryfork334, kitchen, coffeepotcutleryforkdishwasherkitchencabinetwaterglass
in_agentHandsA, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, close_kitchencabinet133, kitchen, coffeepotcutleryforkdishwasherkitchencabinetwaterglass
in_agentHandsA, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchentable123, kitchen, coffeepotcutleryforkdishwasherkitchencabinetwaterglass
in_agentHandsA, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, putback_plate_kitchentable, kitchen, walktowards_kitchentable123, kitchen, cutleryfork
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, null, kitchen, putback_cutleryfork_kitchentable, kitchen, appleappleappleappleappleappleappleappleappleappleapplecutleryforkkitchentableplatewineglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplebookcutleryforkkitchentableplate
