plate0_location, waterglass0_location, wineglass0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_INSIDE_cabinet, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, grab_waterglass334, bedroom, bookbookcabinetplatewaterglass
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, close_cabinet222, bedroom, bookbookcabinetplatewaterglass
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_kitchen50, bedroom, bookbookcabinetplatewaterglass
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, walktowards_fridge149, kitchen, walktowards_kitchen50, bedroom, bookbookwaterglass
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_kitchen50, bedroom, bookbookfridgewaterglasswineglass
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, bookbookfridgewaterglasswineglass
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, bookbookfridgewaterglasswineglass
INSIDE_bedroom_INSIDE_cabinet, in_agentHandsB, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, null, kitchen, putback_waterglass_kitchentable, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablewaterglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_fridge, CLOSED, CLOSED, OFF, open_fridge149, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablewaterglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_fridge, OPEN, CLOSED, OFF, grab_wineglass332, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplebookkitchentablewaterglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, in_agentHandsA, OPEN, CLOSED, OFF, putback_wineglass_kitchentable, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleapplekitchentablewineglass
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_cabinet222, bedroom, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, OPEN, CLOSED, OFF, close_fridge149, kitchen, walktowards_cabinet222, bedroom, bookbook
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, open_cabinet222, bedroom, bookbookcabinetplate
INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, grab_plate333, bedroom, bookbookcabinetplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, bedroom, close_cabinet222, bedroom, bookbookcabinetplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookcabinetplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, walktowards_kitchentable123, kitchen, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, putback_plate_kitchentable, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatewaterglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatewaterglasswineglass
