plate0_location, waterglass0_location, wineglass0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcakewineglass
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsB, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, putin_wineglass_dishwasher, kitchen, appleappleappleappleappleappledishwasherkitchencabinetwaterglasswineglass
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, coffeepotdishwasherkitchencabinetwaterglasswineglass
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, dishwasherkitchencabinetwaterglasswineglass
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchencabinetkitchentable
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplefridgekitchentablepoundcake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_bedroom185, kitchen, fridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_bedroom185, kitchen, bookbookfridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_plate332, bedroom, bookbookfridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_plate332, bedroom, book
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, grab_plate332, bedroom, walktowards_plate332, bedroom, None
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, grab_plate332, bedroom, grab_plate332, bedroom, bookcoffeetablecutleryforkplate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, appleapplebookcoffeetablecutleryforkplate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, appleapplebookcoffeetablecutleryforkplate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, plate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, plate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookfridgeplate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, bedroom, walktowards_kitchen50, bedroom, bookbookfridgeplate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_dishwasher152, kitchen, bookfridgeplate
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_dishwasher152, kitchen, appleappleapplefridgekitchentableplatepoundcake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatepoundcake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, walktowards_dishwasher152, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatepoundcake
in_agentHandsB, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, putin_plate_dishwasher, kitchen, appleappleappleappleappledishwasherkitchencabinetplatewaterglasswineglass
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, null, kitchen, coffeepotdishwasherkitchencabinetplatewaterglasswineglass
