plate0_location, waterglass0_location, wineglass0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_INSIDE_cabinet, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_bedroom185, kitchen, fridgekitchentable
INSIDE_bedroom_INSIDE_cabinet, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_cabinet222, bedroom, walktowards_bedroom185, kitchen, bookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, open_cabinet222, bedroom, walktowards_cabinet222, bedroom, bookbookfridge
INSIDE_bedroom_INSIDE_cabinet, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, grab_plate333, bedroom, walktowards_waterglass334, bedroom, bookbookfridge
in_agentHandsA, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, close_cabinet222, bedroom, walktowards_waterglass334, bedroom, bookbookplate
in_agentHandsA, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, open_cabinet222, bedroom, bookbookcabinetplatewaterglass
in_agentHandsA, INSIDE_bedroom_INSIDE_cabinet, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, grab_waterglass334, bedroom, bookbookcabinetplatewaterglass
in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchen50, bedroom, close_cabinet222, bedroom, bookbookcabinetwaterglass
in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchen50, bedroom, bookbookcabinetwaterglass
in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchen50, bedroom, bookbookwaterglass
in_agentHandsA, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, putback_plate_kitchentable, kitchen, walktowards_kitchen50, bedroom, bookbookfridgewaterglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, bookbookfridgewaterglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, bookbookfridgewaterglass
INSIDE_kitchen_ON_kitchentable, in_agentHandsB, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, putback_waterglass_kitchentable, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablewaterglass
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, null, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentableplatewaterglasswineglass
