cupcake0_location, juice0_location, pancake0_location, poundcake0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_fridge, INSIDE_bedroom_INSIDE_cabinet, OPEN, CLOSED, OFF, grab_pancake333, kitchen, close_fridge149, kitchen, applefridgekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsA, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, null, kitchen, applefridgekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, in_agentHandsA, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, putback_pancake_kitchentable, kitchen, null, kitchen, applefridgekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_dishwasher152, kitchen, applefridgekitchentable
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_dishwasher152, kitchen, cupcakepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_dishwasher152, kitchen, cupcakepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, open_dishwasher152, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetpancakeplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetpancakeplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_dishwasher152, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetpancakeplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_dishwasher152, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_dishwasher152, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, coffeepotcupcakedishwasherjuicekitchencabinetpancakeplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, cupcakekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, applecupcakefridgekitchentablepancake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_bedroom185, kitchen, applebookfridge
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_cabinet222, bedroom, applebookbookfridgeplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, walktowards_cabinet222, bedroom, bookbookplateplate
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, walktowards_dishwasher152, kitchen, open_cabinet222, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, INSIDE_bedroom_INSIDE_cabinet, CLOSED, CLOSED, OFF, open_dishwasher152, kitchen, grab_poundcake337, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, OPEN, OFF, grab_juice332, kitchen, close_cabinet222, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, OPEN, OFF, close_dishwasher152, kitchen, walktowards_kitchen50, bedroom, bookbookcabinetplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchen50, bedroom, bookbookplateplatepoundcake
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, walktowards_kitchentable123, kitchen, walktowards_kitchen50, bedroom, applebookbookfridgeplatepoundcake
INSIDE_kitchen_ON_kitchentable, in_agentHandsA, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, putback_juice_kitchentable, kitchen, walktowards_kitchentable123, kitchen, applebookbookfridgeplatepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, null, kitchen, walktowards_kitchentable123, kitchen, applefridgepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, in_agentHandsB, CLOSED, CLOSED, OFF, null, kitchen, putback_poundcake_kitchentable, kitchen, applecupcakefridgekitchentablepancakepoundcake
INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, INSIDE_kitchen_ON_kitchentable, CLOSED, CLOSED, OFF, null, kitchen, null, kitchen, cupcakejuicekitchentablepancakepoundcake
