plate0_location, waterglass0_location, wineglass0_location, fridge_state, dishwasher_state, tv_state, Act_A, LocA_A, Act_B, LocA_B, Close_B
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, dishwasherkitchencabinetwaterglasswineglass
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchencabinetkitchentable
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_bedroom185, kitchen, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplekitchentablepoundcake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_bedroom185, kitchen, appleappleappleappleappleappleappleappleappleappleapplefridgekitchentablepoundcake
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_bedroom185, kitchen, fridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_bedroom185, kitchen, fridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_plate332, bedroom, walktowards_plate332, bedroom, fridge
INSIDE_bedroom_ON_coffeetable, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, grab_plate332, bedroom, walktowards_plate332, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_kitchen50, bedroom, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, walktowards_dishwasher152, kitchen, null, bedroom, None
in_agentHandsA, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, putin_plate_dishwasher, kitchen, null, bedroom, None
INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, INSIDE_kitchen_INSIDE_dishwasher, CLOSED, OPEN, OFF, null, kitchen, null, bedroom, None
